"ntree" "mtry" "region" "year" "accuracy"
"800" "10" "2" "1989" "0.9361"
"100" "20" "2" "1989" "0.9432"
"200" "20" "2" "1989" "0.9309"
"400" "20" "2" "1989" "0.9389"
"800" "20" "2" "1989" "0.9402"
"100" "40" "2" "1989" "0.9449"
"200" "40" "2" "1989" "0.9409"
"400" "40" "2" "1989" "0.9376"
"800" "40" "2" "1989" "0.9321"
"100" "5" "2" "1990" "0.9366"
"200" "5" "2" "1990" "0.9307"
"400" "5" "2" "1990" "0.9376"
"800" "5" "2" "1990" "0.9278"
"100" "10" "2" "1990" "0.9353"
"200" "10" "2" "1990" "0.9355"
"400" "10" "2" "1990" "0.9384"
"800" "10" "2" "1990" "0.9428"
"100" "20" "2" "1990" "0.9405"
"200" "20" "2" "1990" "0.9348"
"400" "20" "2" "1990" "0.9417"
"800" "20" "2" "1990" "0.9393"
"100" "40" "2" "1990" "0.9441"
"200" "40" "2" "1990" "0.9391"
"400" "40" "2" "1990" "0.943"
"800" "40" "2" "1990" "0.9513"
"100" "5" "2" "1991" "0.9332"
"200" "5" "2" "1991" "0.9249"
"400" "5" "2" "1991" "0.9402"
"800" "5" "2" "1991" "0.929"
"100" "10" "2" "1991" "0.9432"
"200" "10" "2" "1991" "0.9435"
"400" "10" "2" "1991" "0.9345"
"800" "10" "2" "1991" "0.9404"
"100" "20" "2" "1991" "0.9478"
"200" "20" "2" "1991" "0.9404"
"400" "20" "2" "1991" "0.9417"
"800" "20" "2" "1991" "0.9446"
"100" "40" "2" "1991" "0.9445"
"200" "40" "2" "1991" "0.9422"
"400" "40" "2" "1991" "0.9449"
"800" "40" "2" "1991" "0.9476"
"100" "5" "2" "1992" "0.9317"
"200" "5" "2" "1992" "0.9289"
"400" "5" "2" "1992" "0.9333"
"800" "5" "2" "1992" "0.9359"
"100" "10" "2" "1992" "0.9381"
"200" "10" "2" "1992" "0.9369"
"400" "10" "2" "1992" "0.9347"
"800" "10" "2" "1992" "0.936"
"100" "20" "2" "1992" "0.9409"
"200" "20" "2" "1992" "0.9544"
"400" "20" "2" "1992" "0.9492"
"800" "20" "2" "1992" "0.9458"
"100" "40" "2" "1992" "0.9387"
"200" "40" "2" "1992" "0.9558"
"400" "40" "2" "1992" "0.9546"
"800" "40" "2" "1992" "0.9585"
"100" "5" "2" "1993" "0.9315"
"200" "5" "2" "1993" "0.9278"
"400" "5" "2" "1993" "0.9273"
"800" "5" "2" "1993" "0.9273"
"100" "10" "2" "1993" "0.933"
"200" "10" "2" "1993" "0.9416"
"400" "10" "2" "1993" "0.9255"
"800" "10" "2" "1993" "0.943"
"100" "20" "2" "1993" "0.9304"
"200" "20" "2" "1993" "0.9432"
"400" "20" "2" "1993" "0.9416"
"800" "20" "2" "1993" "0.9412"
"100" "40" "2" "1993" "0.9423"
"200" "40" "2" "1993" "0.9485"
"400" "40" "2" "1993" "0.9413"
"800" "40" "2" "1993" "0.9444"
"100" "5" "2" "1994" "0.9237"
"200" "5" "2" "1994" "0.9255"
"400" "5" "2" "1994" "0.9267"
"800" "5" "2" "1994" "0.9286"
"100" "10" "2" "1994" "0.9268"
"200" "10" "2" "1994" "0.9233"
"400" "10" "2" "1994" "0.9334"
"800" "10" "2" "1994" "0.9289"
"100" "20" "2" "1994" "0.9342"
"200" "20" "2" "1994" "0.9378"
"400" "20" "2" "1994" "0.933"
"800" "20" "2" "1994" "0.9369"
"100" "40" "2" "1994" "0.9415"
"200" "40" "2" "1994" "0.9388"
"400" "40" "2" "1994" "0.9291"
"800" "40" "2" "1994" "0.9444"
"100" "5" "2" "1995" "0.9349"
"200" "5" "2" "1995" "0.9375"
"400" "5" "2" "1995" "0.9371"
"800" "5" "2" "1995" "0.943"
"100" "10" "2" "1995" "0.9381"
"200" "10" "2" "1995" "0.9422"
"400" "10" "2" "1995" "0.9404"
"800" "10" "2" "1995" "0.943"
"100" "20" "2" "1995" "0.9411"
"200" "20" "2" "1995" "0.9517"
"400" "20" "2" "1995" "0.9433"
"800" "20" "2" "1995" "0.9425"
"100" "40" "2" "1995" "0.94"
"200" "40" "2" "1995" "0.9547"
"400" "40" "2" "1995" "0.9489"
"800" "40" "2" "1995" "0.9469"
"100" "5" "2" "1996" "0.9256"
"200" "5" "2" "1996" "0.9236"
"400" "5" "2" "1996" "0.934"
"800" "5" "2" "1996" "0.9275"
"100" "10" "2" "1996" "0.9419"
"200" "10" "2" "1996" "0.9406"
"400" "10" "2" "1996" "0.937"
"800" "10" "2" "1996" "0.9344"
"100" "20" "2" "1996" "0.9389"
"200" "20" "2" "1996" "0.9482"
"400" "20" "2" "1996" "0.9417"
"800" "20" "2" "1996" "0.9433"
"100" "40" "2" "1996" "0.9484"
"200" "40" "2" "1996" "0.9424"
"400" "40" "2" "1996" "0.9482"
"800" "40" "2" "1996" "0.94"
"100" "5" "2" "1997" "0.9441"
"200" "5" "2" "1997" "0.9319"
"400" "5" "2" "1997" "0.9434"
"800" "5" "2" "1997" "0.9375"
"100" "10" "2" "1997" "0.9425"
"200" "10" "2" "1997" "0.9345"
"400" "10" "2" "1997" "0.9462"
"800" "10" "2" "1997" "0.943"
"100" "20" "2" "1997" "0.9522"
"200" "20" "2" "1997" "0.9581"
"400" "20" "2" "1997" "0.9571"
"800" "20" "2" "1997" "0.9526"
"100" "40" "2" "1997" "0.952"
"200" "40" "2" "1997" "0.9505"
"400" "40" "2" "1997" "0.9561"
"800" "40" "2" "1997" "0.96"
"100" "5" "2" "1998" "0.9337"
"200" "5" "2" "1998" "0.9381"
"400" "5" "2" "1998" "0.9336"
"800" "5" "2" "1998" "0.9327"
"100" "10" "2" "1998" "0.9343"
"200" "10" "2" "1998" "0.9305"
"400" "10" "2" "1998" "0.9441"
"800" "10" "2" "1998" "0.9347"
"100" "20" "2" "1998" "0.9468"
"200" "20" "2" "1998" "0.9453"
"400" "20" "2" "1998" "0.9458"
"800" "20" "2" "1998" "0.9403"
"100" "40" "2" "1998" "0.9402"
"200" "40" "2" "1998" "0.9482"
"400" "40" "2" "1998" "0.945"
"800" "40" "2" "1998" "0.9389"
"100" "5" "2" "1999" "0.9355"
"200" "5" "2" "1999" "0.9358"
"400" "5" "2" "1999" "0.946"
"800" "5" "2" "1999" "0.9455"
"100" "10" "2" "1999" "0.9455"
"200" "10" "2" "1999" "0.9365"
"400" "10" "2" "1999" "0.9426"
"800" "10" "2" "1999" "0.9475"
"100" "20" "2" "1999" "0.9298"
"200" "20" "2" "1999" "0.9423"
"400" "20" "2" "1999" "0.9427"
"800" "20" "2" "1999" "0.9457"
"100" "40" "2" "1999" "0.9439"
"200" "40" "2" "1999" "0.9439"
"400" "40" "2" "1999" "0.9498"
"800" "40" "2" "1999" "0.9494"
"100" "5" "2" "2000" "0.9448"
"200" "5" "2" "2000" "0.9339"
"400" "5" "2" "2000" "0.9427"
"800" "5" "2" "2000" "0.934"
"100" "10" "2" "2000" "0.9575"
"200" "10" "2" "2000" "0.9553"
"400" "10" "2" "2000" "0.9398"
"800" "10" "2" "2000" "0.9499"
"100" "20" "2" "2000" "0.9443"
"200" "20" "2" "2000" "0.9494"
"400" "20" "2" "2000" "0.9436"
"800" "20" "2" "2000" "0.9469"
"100" "40" "2" "2000" "0.9522"
"200" "40" "2" "2000" "0.9457"
"400" "40" "2" "2000" "0.9474"
"800" "40" "2" "2000" "0.9451"
"100" "5" "2" "2001" "0.9395"
"200" "5" "2" "2001" "0.94"
"400" "5" "2" "2001" "0.9395"
"800" "5" "2" "2001" "0.9373"
"100" "10" "2" "2001" "0.9483"
"200" "10" "2" "2001" "0.9369"
"400" "10" "2" "2001" "0.9438"
"800" "10" "2" "2001" "0.9509"
"100" "20" "2" "2001" "0.9432"
"200" "20" "2" "2001" "0.9502"
"400" "20" "2" "2001" "0.9481"
"800" "20" "2" "2001" "0.9478"
"100" "40" "2" "2001" "0.9511"
"200" "40" "2" "2001" "0.9504"
"400" "40" "2" "2001" "0.9552"
"800" "40" "2" "2001" "0.9443"
"100" "5" "2" "2002" "0.9372"
"200" "5" "2" "2002" "0.9391"
"400" "5" "2" "2002" "0.9393"
"800" "5" "2" "2002" "0.9346"
"100" "10" "2" "2002" "0.9399"
"200" "10" "2" "2002" "0.941"
"400" "10" "2" "2002" "0.9471"
"800" "10" "2" "2002" "0.9399"
"100" "20" "2" "2002" "0.9438"
"200" "20" "2" "2002" "0.9529"
"400" "20" "2" "2002" "0.9527"
"800" "20" "2" "2002" "0.9447"
"100" "40" "2" "2002" "0.9361"
"200" "40" "2" "2002" "0.9455"
"400" "40" "2" "2002" "0.944"
"800" "40" "2" "2002" "0.9485"
"100" "5" "2" "2003" "0.9334"
"200" "5" "2" "2003" "0.942"
"400" "5" "2" "2003" "0.9424"
"800" "5" "2" "2003" "0.9343"
"100" "10" "2" "2003" "0.9413"
"200" "10" "2" "2003" "0.9358"
"400" "10" "2" "2003" "0.9463"
"800" "10" "2" "2003" "0.9388"
"100" "20" "2" "2003" "0.9373"
"200" "20" "2" "2003" "0.9547"
"400" "20" "2" "2003" "0.9388"
"800" "20" "2" "2003" "0.9485"
"100" "40" "2" "2003" "0.9354"
"200" "40" "2" "2003" "0.9461"
"400" "40" "2" "2003" "0.9514"
"800" "40" "2" "2003" "0.9547"
"100" "5" "2" "2004" "0.9384"
"200" "5" "2" "2004" "0.9486"
"400" "5" "2" "2004" "0.9385"
"800" "5" "2" "2004" "0.9444"
"100" "10" "2" "2004" "0.9442"
"200" "10" "2" "2004" "0.9475"
"400" "10" "2" "2004" "0.9447"
"800" "10" "2" "2004" "0.9477"
"100" "20" "2" "2004" "0.954"
"200" "20" "2" "2004" "0.9514"
"400" "20" "2" "2004" "0.9539"
"800" "20" "2" "2004" "0.9575"
"100" "40" "2" "2004" "0.9448"
"200" "40" "2" "2004" "0.9576"
"400" "40" "2" "2004" "0.9502"
"800" "40" "2" "2004" "0.9528"
"100" "5" "2" "2005" "0.9301"
"200" "5" "2" "2005" "0.9395"
"400" "5" "2" "2005" "0.945"
"800" "5" "2" "2005" "0.942"
"100" "10" "2" "2005" "0.9441"
"200" "10" "2" "2005" "0.9474"
"400" "10" "2" "2005" "0.9522"
"800" "10" "2" "2005" "0.9479"
"100" "20" "2" "2005" "0.9513"
"200" "20" "2" "2005" "0.9494"
"400" "20" "2" "2005" "0.9525"
"800" "20" "2" "2005" "0.9534"
"100" "40" "2" "2005" "0.9526"
"200" "40" "2" "2005" "0.9593"
"400" "40" "2" "2005" "0.9548"
"800" "40" "2" "2005" "0.9571"
"100" "5" "2" "2006" "0.9485"
"200" "5" "2" "2006" "0.9492"
"400" "5" "2" "2006" "0.9421"
"800" "5" "2" "2006" "0.9393"
"100" "10" "2" "2006" "0.9453"
"200" "10" "2" "2006" "0.9442"
"400" "10" "2" "2006" "0.9426"
"800" "10" "2" "2006" "0.9476"
"100" "20" "2" "2006" "0.9585"
"200" "20" "2" "2006" "0.9527"
"400" "20" "2" "2006" "0.9568"
"800" "20" "2" "2006" "0.9542"
"100" "40" "2" "2006" "0.9503"
"200" "40" "2" "2006" "0.953"
"400" "40" "2" "2006" "0.9507"
"800" "40" "2" "2006" "0.9551"
"100" "5" "2" "2007" "0.9433"
"200" "5" "2" "2007" "0.9425"
"400" "5" "2" "2007" "0.9435"
"800" "5" "2" "2007" "0.9376"
"100" "10" "2" "2007" "0.9479"
"200" "10" "2" "2007" "0.9535"
"400" "10" "2" "2007" "0.9458"
"800" "10" "2" "2007" "0.9476"
"100" "20" "2" "2007" "0.9467"
"200" "20" "2" "2007" "0.9559"
"400" "20" "2" "2007" "0.9557"
"800" "20" "2" "2007" "0.9507"
"100" "40" "2" "2007" "0.9569"
"200" "40" "2" "2007" "0.9555"
"400" "40" "2" "2007" "0.9515"
"800" "40" "2" "2007" "0.9492"
"100" "5" "2" "2008" "0.939"
"200" "5" "2" "2008" "0.9399"
"400" "5" "2" "2008" "0.9468"
"800" "5" "2" "2008" "0.9527"
"100" "10" "2" "2008" "0.9376"
"200" "10" "2" "2008" "0.9484"
"400" "10" "2" "2008" "0.9482"
"800" "10" "2" "2008" "0.9521"
"100" "20" "2" "2008" "0.9515"
"200" "20" "2" "2008" "0.9541"
"400" "20" "2" "2008" "0.9517"
"800" "20" "2" "2008" "0.9503"
"100" "40" "2" "2008" "0.9553"
"200" "40" "2" "2008" "0.9527"
"400" "40" "2" "2008" "0.9574"
"800" "40" "2" "2008" "0.9465"
"100" "5" "2" "2009" "0.9422"
"200" "5" "2" "2009" "0.9356"
"400" "5" "2" "2009" "0.9429"
100 5 3 1985 0.911
200 5 3 1985 0.8986
400 5 3 1985 0.9163
800 5 3 1985 0.9095
100 10 3 1985 0.9087
200 10 3 1985 0.9053
400 10 3 1985 0.9147
800 10 3 1985 0.9173
100 20 3 1985 0.9231
200 20 3 1985 0.9104
400 20 3 1985 0.9132
800 20 3 1985 0.92
100 40 3 1985 0.919
200 40 3 1985 0.9154
400 40 3 1985 0.9209
800 40 3 1985 0.9246
100 5 3 1986 0.9043
200 5 3 1986 0.887
400 5 3 1986 0.8946
800 5 3 1986 0.9005
100 10 3 1986 0.8971
200 10 3 1986 0.9033
400 10 3 1986 0.9005
800 10 3 1986 0.9046
100 20 3 1986 0.9008
200 20 3 1986 0.8963
400 20 3 1986 0.9036
800 20 3 1986 0.9054
100 40 3 1986 0.9103
200 40 3 1986 0.8928
400 40 3 1986 0.9006
800 40 3 1986 0.8974
100 5 3 1987 0.9107
200 5 3 1987 0.9037
400 5 3 1987 0.9113
800 5 3 1987 0.916
100 10 3 1987 0.9273
200 10 3 1987 0.917
400 10 3 1987 0.9171
800 10 3 1987 0.9247
100 20 3 1987 0.9133
200 20 3 1987 0.9227
400 20 3 1987 0.9197
800 20 3 1987 0.9218
100 40 3 1987 0.9182
200 40 3 1987 0.9143
400 40 3 1987 0.9149
800 40 3 1987 0.9203
100 5 3 1988 0.9081
200 5 3 1988 0.9195
400 5 3 1988 0.9055
800 5 3 1988 0.9032
100 10 3 1988 0.9081
200 10 3 1988 0.915
400 10 3 1988 0.9176
800 10 3 1988 0.921
100 20 3 1988 0.9123
200 20 3 1988 0.9057
400 20 3 1988 0.9182
800 20 3 1988 0.9144
100 40 3 1988 0.909
200 40 3 1988 0.9064
400 40 3 1988 0.9212
800 40 3 1988 0.9201
100 5 3 1989 0.9045
200 5 3 1989 0.9198
400 5 3 1989 0.9147
800 5 3 1989 0.9189
100 10 3 1989 0.9152
200 10 3 1989 0.9127
400 10 3 1989 0.914
800 10 3 1989 0.9197
100 20 3 1989 0.9239
200 20 3 1989 0.9267
400 20 3 1989 0.9227
800 20 3 1989 0.9254
100 40 3 1989 0.9217
200 40 3 1989 0.9289
400 40 3 1989 0.9261
800 40 3 1989 0.9235
100 5 3 1990 0.9142
200 5 3 1990 0.9198
400 5 3 1990 0.9216
800 5 3 1990 0.9177
100 10 3 1990 0.9152
200 10 3 1990 0.922
400 10 3 1990 0.9201
800 10 3 1990 0.9221
100 20 3 1990 0.9217
200 20 3 1990 0.9187
400 20 3 1990 0.9224
800 20 3 1990 0.9238
100 40 3 1990 0.9145
200 40 3 1990 0.9207
400 40 3 1990 0.9216
800 40 3 1990 0.9225
100 5 3 1991 0.9052
200 5 3 1991 0.9195
400 5 3 1991 0.9097
800 5 3 1991 0.9138
100 10 3 1991 0.9163
200 10 3 1991 0.9184
400 10 3 1991 0.9161
800 10 3 1991 0.9214
100 20 3 1991 0.9229
200 20 3 1991 0.9238
400 20 3 1991 0.9208
800 20 3 1991 0.9132
100 40 3 1991 0.9192
200 40 3 1991 0.9265
400 40 3 1991 0.9268
800 40 3 1991 0.9204
100 5 3 1992 0.9065
200 5 3 1992 0.9019
400 5 3 1992 0.9143
800 5 3 1992 0.9109
100 10 3 1992 0.9141
200 10 3 1992 0.9167
400 10 3 1992 0.9131
800 10 3 1992 0.9204
100 20 3 1992 0.9121
200 20 3 1992 0.9132
400 20 3 1992 0.9246
800 20 3 1992 0.9093
100 40 3 1992 0.9198
200 40 3 1992 0.918
400 40 3 1992 0.9221
800 40 3 1992 0.9028
100 5 3 1993 0.9009
200 5 3 1993 0.9071
400 5 3 1993 0.9051
800 5 3 1993 0.9073
100 10 3 1993 0.9014
200 10 3 1993 0.9108
400 10 3 1993 0.9057
800 10 3 1993 0.895
100 20 3 1993 0.8955
200 20 3 1993 0.8932
400 20 3 1993 0.8975
800 20 3 1993 0.9045
100 40 3 1993 0.8999
200 40 3 1993 0.9182
400 40 3 1993 0.9087
800 40 3 1993 0.913
100 5 3 1994 0.9045
200 5 3 1994 0.9028
400 5 3 1994 0.9117
800 5 3 1994 0.9152
100 10 3 1994 0.9084
200 10 3 1994 0.9078
400 10 3 1994 0.9092
800 10 3 1994 0.9207
100 20 3 1994 0.9109
200 20 3 1994 0.9156
400 20 3 1994 0.9178
800 20 3 1994 0.9097
100 40 3 1994 0.9121
200 40 3 1994 0.9142
400 40 3 1994 0.9097
800 40 3 1994 0.912
100 5 3 1995 0.9138
200 5 3 1995 0.9156
400 5 3 1995 0.9187
800 5 3 1995 0.9144
100 10 3 1995 0.9262
200 10 3 1995 0.9322
400 10 3 1995 0.9252
800 10 3 1995 0.9295
100 20 3 1995 0.9363
200 20 3 1995 0.9259
400 20 3 1995 0.9251
800 20 3 1995 0.927
100 40 3 1995 0.9224
200 40 3 1995 0.927
400 40 3 1995 0.9341
800 40 3 1995 0.9318
100 5 3 1996 0.9096
200 5 3 1996 0.9188
400 5 3 1996 0.9029
800 5 3 1996 0.9072
100 10 3 1996 0.9234
200 10 3 1996 0.9138
400 10 3 1996 0.9084
800 10 3 1996 0.9227
100 20 3 1996 0.9276
200 20 3 1996 0.9231
400 20 3 1996 0.9121
800 20 3 1996 0.9187
100 40 3 1996 0.9256
200 40 3 1996 0.9207
400 40 3 1996 0.9222
800 40 3 1996 0.9195
100 5 3 1997 0.9132
200 5 3 1997 0.9216
400 5 3 1997 0.9145
800 5 3 1997 0.9338
100 10 3 1997 0.9377
200 10 3 1997 0.9236
400 10 3 1997 0.9209
800 10 3 1997 0.9256
100 20 3 1997 0.9363
200 20 3 1997 0.9195
400 20 3 1997 0.9263
800 20 3 1997 0.9265
100 40 3 1997 0.9251
200 40 3 1997 0.925
400 40 3 1997 0.9289
800 40 3 1997 0.9219
100 5 3 1998 0.9163
200 5 3 1998 0.9145
400 5 3 1998 0.9167
800 5 3 1998 0.9126
100 10 3 1998 0.9138
200 10 3 1998 0.922
400 10 3 1998 0.9184
800 10 3 1998 0.9206
100 20 3 1998 0.9174
200 20 3 1998 0.9107
400 20 3 1998 0.9104
800 20 3 1998 0.9177
100 40 3 1998 0.9111
200 40 3 1998 0.9207
400 40 3 1998 0.9136
800 40 3 1998 0.9186
100 5 3 1999 0.9244
200 5 3 1999 0.9209
400 5 3 1999 0.9234
800 5 3 1999 0.9292
100 10 3 1999 0.9239
200 10 3 1999 0.9314
400 10 3 1999 0.9239
800 10 3 1999 0.9287
100 20 3 1999 0.9242
200 20 3 1999 0.9251
400 20 3 1999 0.9401
800 20 3 1999 0.9244
100 40 3 1999 0.9402
200 40 3 1999 0.9296
400 40 3 1999 0.9252
800 40 3 1999 0.9261
100 5 3 2000 0.9324
200 5 3 2000 0.9175
400 5 3 2000 0.9323
800 5 3 2000 0.9336
100 10 3 2000 0.9357
200 10 3 2000 0.9331
400 10 3 2000 0.9279
800 10 3 2000 0.9229
100 20 3 2000 0.9291
200 20 3 2000 0.9342
400 20 3 2000 0.9289
800 20 3 2000 0.9294
100 40 3 2000 0.9296
200 40 3 2000 0.9375
400 40 3 2000 0.9241
800 40 3 2000 0.9362
100 5 3 2001 0.932
200 5 3 2001 0.9356
400 5 3 2001 0.9255
800 5 3 2001 0.9319
100 10 3 2001 0.9236
200 10 3 2001 0.9202
400 10 3 2001 0.9408
800 10 3 2001 0.9269
100 20 3 2001 0.9347
200 20 3 2001 0.9355
400 20 3 2001 0.927
800 20 3 2001 0.9333
100 40 3 2001 0.9268
200 40 3 2001 0.9299
400 40 3 2001 0.926
800 40 3 2001 0.9335
100 5 3 2002 0.9173
200 5 3 2002 0.9175
400 5 3 2002 0.9264
800 5 3 2002 0.9267
100 10 3 2002 0.9249
200 10 3 2002 0.9296
400 10 3 2002 0.9285
800 10 3 2002 0.9278
100 20 3 2002 0.9266
200 20 3 2002 0.9312
400 20 3 2002 0.9314
800 20 3 2002 0.9324
100 40 3 2002 0.9287
200 40 3 2002 0.9256
400 40 3 2002 0.9325
800 40 3 2002 0.9334
100 5 3 2003 0.9229
200 5 3 2003 0.9303
400 5 3 2003 0.9325
800 5 3 2003 0.929
100 10 3 2003 0.9317
200 10 3 2003 0.9276
400 10 3 2003 0.9275
800 10 3 2003 0.9371
100 20 3 2003 0.9333
200 20 3 2003 0.9325
400 20 3 2003 0.9391
800 20 3 2003 0.9422
100 40 3 2003 0.9316
200 40 3 2003 0.9316
400 40 3 2003 0.9376
800 40 3 2003 0.9334
100 5 3 2004 0.923
200 5 3 2004 0.933
400 5 3 2004 0.935
800 5 3 2004 0.935
100 10 3 2004 0.9133
200 10 3 2004 0.9194
400 10 3 2004 0.9321
800 10 3 2004 0.9334
100 20 3 2004 0.9324
200 20 3 2004 0.9274
400 20 3 2004 0.9294
800 20 3 2004 0.9351
100 40 3 2004 0.928
200 40 3 2004 0.9383
400 40 3 2004 0.9349
800 40 3 2004 0.9307
100 5 3 2005 0.9251
200 5 3 2005 0.9225
400 5 3 2005 0.9238
800 5 3 2005 0.9273
100 10 3 2005 0.9196
200 10 3 2005 0.9306
400 10 3 2005 0.9322
800 10 3 2005 0.9251
100 20 3 2005 0.9369
200 20 3 2005 0.932
400 20 3 2005 0.9289
800 20 3 2005 0.9283
100 40 3 2005 0.9288
200 40 3 2005 0.9276
400 40 3 2005 0.9311
800 40 3 2005 0.9293
100 5 3 2006 0.9268
200 5 3 2006 0.936
400 5 3 2006 0.9246
800 5 3 2006 0.9325
100 10 3 2006 0.9358
200 10 3 2006 0.9455
400 10 3 2006 0.9406
800 10 3 2006 0.9315
100 20 3 2006 0.9307
200 20 3 2006 0.9304
400 20 3 2006 0.9328
800 20 3 2006 0.9399
100 40 3 2006 0.9311
200 40 3 2006 0.9386
400 40 3 2006 0.9376
800 40 3 2006 0.9319
100 5 3 2007 0.9238
200 5 3 2007 0.9322
400 5 3 2007 0.9247
800 5 3 2007 0.9273
100 10 3 2007 0.9348
200 10 3 2007 0.932
400 10 3 2007 0.9349
800 10 3 2007 0.9366
100 20 3 2007 0.9336
200 20 3 2007 0.9319
400 20 3 2007 0.9388
800 20 3 2007 0.9371
100 40 3 2007 0.9372
200 40 3 2007 0.9418
400 40 3 2007 0.9379
800 40 3 2007 0.9404
100 5 3 2008 0.9146
200 5 3 2008 0.9323
400 5 3 2008 0.9263
800 5 3 2008 0.9336
100 10 3 2008 0.9409
200 10 3 2008 0.931
400 10 3 2008 0.9346
800 10 3 2008 0.9401
100 20 3 2008 0.9411
200 20 3 2008 0.942
400 20 3 2008 0.9443
800 20 3 2008 0.933
100 40 3 2008 0.9389
200 40 3 2008 0.9306
400 40 3 2008 0.9377
800 40 3 2008 0.9439
100 5 3 2009 0.9332
200 5 3 2009 0.9245
400 5 3 2009 0.9247
800 5 3 2009 0.9267
100 10 3 2009 0.9391
200 10 3 2009 0.9284
400 10 3 2009 0.9335
800 10 3 2009 0.9315
100 20 3 2009 0.932
200 20 3 2009 0.9314
400 20 3 2009 0.9308
800 20 3 2009 0.9355
100 40 3 2009 0.9404
200 40 3 2009 0.9269
400 40 3 2009 0.9348
800 40 3 2009 0.9363
100 5 3 2010 0.9186
200 5 3 2010 0.9108
400 5 3 2010 0.9108
800 5 3 2010 0.919
100 10 3 2010 0.9192
200 10 3 2010 0.9281
400 10 3 2010 0.9237
800 10 3 2010 0.9166
100 20 3 2010 0.9198
200 20 3 2010 0.922
400 20 3 2010 0.9147
800 20 3 2010 0.9309
100 40 3 2010 0.926
200 40 3 2010 0.9156
400 40 3 2010 0.9281
800 40 3 2010 0.9248
100 5 3 2011 0.9116
200 5 3 2011 0.9126
400 5 3 2011 0.9117
800 5 3 2011 0.9134
100 10 3 2011 0.9157
200 10 3 2011 0.9238
400 10 3 2011 0.9202
800 10 3 2011 0.9217
100 20 3 2011 0.9319
200 20 3 2011 0.9034
400 20 3 2011 0.9293
800 20 3 2011 0.9166
100 40 3 2011 0.9248
200 40 3 2011 0.9227
400 40 3 2011 0.9165
800 40 3 2011 0.9322
100 5 3 2012 0.9141
200 5 3 2012 0.9171
400 5 3 2012 0.9195
800 5 3 2012 0.9181
100 10 3 2012 0.9127
200 10 3 2012 0.9189
400 10 3 2012 0.9261
800 10 3 2012 0.9217
100 20 3 2012 0.921
200 20 3 2012 0.9228
400 20 3 2012 0.9157
800 20 3 2012 0.9308
100 40 3 2012 0.917
200 40 3 2012 0.9299
400 40 3 2012 0.9339
800 40 3 2012 0.9205
100 5 3 2013 0.9138
200 5 3 2013 0.9257
400 5 3 2013 0.9142
800 5 3 2013 0.9181
100 10 3 2013 0.9187
200 10 3 2013 0.9171
400 10 3 2013 0.9144
800 10 3 2013 0.9203
100 20 3 2013 0.9223
200 20 3 2013 0.9236
400 20 3 2013 0.9245
800 20 3 2013 0.9156
100 40 3 2013 0.9137
200 40 3 2013 0.9199
400 40 3 2013 0.9243
800 40 3 2013 0.9179
100 5 3 2014 0.9263
200 5 3 2014 0.9232
400 5 3 2014 0.9229
800 5 3 2014 0.9126
100 10 3 2014 0.916
200 10 3 2014 0.9202
400 10 3 2014 0.9257
800 10 3 2014 0.9255
100 20 3 2014 0.9232
200 20 3 2014 0.9297
400 20 3 2014 0.9272
800 20 3 2014 0.9316
100 40 3 2014 0.9282
200 40 3 2014 0.9375
400 40 3 2014 0.9303
800 40 3 2014 0.9247
100 5 3 2015 0.9148
200 5 3 2015 0.9205
400 5 3 2015 0.9172
800 5 3 2015 0.9183
100 10 3 2015 0.9186
200 10 3 2015 0.9064
400 10 3 2015 0.9161
800 10 3 2015 0.92
100 20 3 2015 0.9175
200 20 3 2015 0.9257
400 20 3 2015 0.9189
800 20 3 2015 0.9148
100 40 3 2015 0.9202
200 40 3 2015 0.9137
400 40 3 2015 0.9208
800 40 3 2015 0.9222
100 5 3 2016 0.9204
200 5 3 2016 0.9156
400 5 3 2016 0.9189
800 5 3 2016 0.9179
100 10 3 2016 0.9129
200 10 3 2016 0.908
400 10 3 2016 0.9163
800 10 3 2016 0.9186
100 20 3 2016 0.9217
200 20 3 2016 0.9247
400 20 3 2016 0.9259
800 20 3 2016 0.9211
100 40 3 2016 0.914
200 40 3 2016 0.9176
400 40 3 2016 0.9223
800 40 3 2016 0.9141
100 5 3 2017 0.9095
200 5 3 2017 0.9137
400 5 3 2017 0.9202
800 5 3 2017 0.9221
100 10 3 2017 0.9124
200 10 3 2017 0.9244
400 10 3 2017 0.9156
800 10 3 2017 0.9124
100 20 3 2017 0.9225
200 20 3 2017 0.9103
400 20 3 2017 0.9118
800 20 3 2017 0.9185
100 40 3 2017 0.9277
200 40 3 2017 0.9196
400 40 3 2017 0.9255
800 40 3 2017 0.9294
100 5 3 2018 0.9302
200 5 3 2018 0.9195
400 5 3 2018 0.9283
800 5 3 2018 0.927
100 10 3 2018 0.9254
200 10 3 2018 0.9299
400 10 3 2018 0.9281
800 10 3 2018 0.9259
100 20 3 2018 0.9341
200 20 3 2018 0.9232
400 20 3 2018 0.9307
800 20 3 2018 0.9316
100 40 3 2018 0.9359
200 40 3 2018 0.9267
400 40 3 2018 0.9268
800 40 3 2018 0.9251
100 5 3 2019 0.9192
200 5 3 2019 0.9178
400 5 3 2019 0.9177
800 5 3 2019 0.9181
100 10 3 2019 0.9257
200 10 3 2019 0.9279
400 10 3 2019 0.919
800 10 3 2019 0.9274
