system:index,GLOB_ACC,SIZE,VERSION,YEAR,mapb,.geo
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000019,0.8830963665086888,633,mapbiomas_collection60_integration_v1,1995,34,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001a,0.7320703653585927,739,mapbiomas_collection60_integration_v1,1995,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001b,0.6478555304740407,444,mapbiomas_collection60_integration_v1,1995,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001c,0.6675257731958762,776,mapbiomas_collection60_integration_v1,1995,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001d,0.7652645861601085,737,mapbiomas_collection60_integration_v1,1995,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001e,0.6605672461116194,1093,mapbiomas_collection60_integration_v1,1995,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001f,0.7094430992736077,413,mapbiomas_collection60_integration_v1,1995,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000020,0.6547842401500938,533,mapbiomas_collection60_integration_v1,1995,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000021,0.71417004048583,1235,mapbiomas_collection60_integration_v1,1995,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000022,0.640625,320,mapbiomas_collection60_integration_v1,1995,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000023,0.6566757493188011,367,mapbiomas_collection60_integration_v1,1995,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000024,0.6472303206997084,343,mapbiomas_collection60_integration_v1,1995,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000025,0.70509977827051,451,mapbiomas_collection60_integration_v1,1995,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000000,0.650709219858156,564,mapbiomas_collection60_integration_v1,1996,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000001,0.6680972818311874,699,mapbiomas_collection60_integration_v1,1996,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000002,0.75,1004,mapbiomas_collection60_integration_v1,1996,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000003,0.6648822269807281,934,mapbiomas_collection60_integration_v1,1996,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000004,0.7223719676549866,742,mapbiomas_collection60_integration_v1,1996,30,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000005,0.7378640776699029,309,mapbiomas_collection60_integration_v1,1996,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000006,0.6060606060606061,363,mapbiomas_collection60_integration_v1,1996,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000007,0.784375,320,mapbiomas_collection60_integration_v1,1996,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000008,0.8661417322834646,635,mapbiomas_collection60_integration_v1,1996,35,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000009,0.8349514563106796,206,mapbiomas_collection60_integration_v1,1996,37,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000a,0.8774193548387097,310,mapbiomas_collection60_integration_v1,1996,33,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000b,0.7618110236220472,508,mapbiomas_collection60_integration_v1,1996,38,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000c,0.854122621564482,473,mapbiomas_collection60_integration_v1,1996,36,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000d,0.825,240,mapbiomas_collection60_integration_v1,1996,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000e,0.7971014492753623,345,mapbiomas_collection60_integration_v1,1996,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000f,0.8921933085501859,269,mapbiomas_collection60_integration_v1,1996,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000010,0.8429752066115702,121,mapbiomas_collection60_integration_v1,1996,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000011,0.7356020942408377,382,mapbiomas_collection60_integration_v1,1996,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000012,0.6651685393258427,445,mapbiomas_collection60_integration_v1,1996,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000013,0.7751295336787565,965,mapbiomas_collection60_integration_v1,1996,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000014,0.7424359968968193,1289,mapbiomas_collection60_integration_v1,1996,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000015,0.6624423963133641,868,mapbiomas_collection60_integration_v1,1996,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000016,0.6,320,mapbiomas_collection60_integration_v1,1996,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000017,0.7389380530973452,452,mapbiomas_collection60_integration_v1,1996,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000018,0.870253164556962,316,mapbiomas_collection60_integration_v1,1996,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000019,0.8812199036918138,623,mapbiomas_collection60_integration_v1,1996,34,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001a,0.7361299052774019,739,mapbiomas_collection60_integration_v1,1996,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001b,0.6433408577878104,444,mapbiomas_collection60_integration_v1,1996,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001c,0.6709677419354839,775,mapbiomas_collection60_integration_v1,1996,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001d,0.762550881953867,737,mapbiomas_collection60_integration_v1,1996,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001e,0.6645279560036663,1091,mapbiomas_collection60_integration_v1,1996,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001f,0.7239709443099274,413,mapbiomas_collection60_integration_v1,1996,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000020,0.6560150375939849,532,mapbiomas_collection60_integration_v1,1996,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000021,0.7137030995106036,1226,mapbiomas_collection60_integration_v1,1996,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000022,0.6375,320,mapbiomas_collection60_integration_v1,1996,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000023,0.662125340599455,367,mapbiomas_collection60_integration_v1,1996,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000024,0.6501457725947521,343,mapbiomas_collection60_integration_v1,1996,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000025,0.70509977827051,451,mapbiomas_collection60_integration_v1,1996,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000000,0.650709219858156,564,mapbiomas_collection60_integration_v1,1997,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000001,0.6642754662840746,697,mapbiomas_collection60_integration_v1,1997,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000002,0.7565392354124748,994,mapbiomas_collection60_integration_v1,1997,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000003,0.6723768736616702,934,mapbiomas_collection60_integration_v1,1997,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000004,0.7296195652173914,736,mapbiomas_collection60_integration_v1,1997,30,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000005,0.7352941176470589,306,mapbiomas_collection60_integration_v1,1997,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000006,0.6126373626373627,364,mapbiomas_collection60_integration_v1,1997,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000007,0.7861635220125787,318,mapbiomas_collection60_integration_v1,1997,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000008,0.8755905511811024,635,mapbiomas_collection60_integration_v1,1997,35,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000009,0.8382352941176471,204,mapbiomas_collection60_integration_v1,1997,37,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000a,0.8741935483870967,310,mapbiomas_collection60_integration_v1,1997,33,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000b,0.7677165354330708,508,mapbiomas_collection60_integration_v1,1997,38,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000c,0.8583509513742071,473,mapbiomas_collection60_integration_v1,1997,36,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000d,0.8319327731092437,238,mapbiomas_collection60_integration_v1,1997,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000e,0.7988338192419825,343,mapbiomas_collection60_integration_v1,1997,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000f,0.8880597014925373,268,mapbiomas_collection60_integration_v1,1997,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000010,0.8442622950819673,122,mapbiomas_collection60_integration_v1,1997,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000011,0.7329842931937173,382,mapbiomas_collection60_integration_v1,1997,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000012,0.672686230248307,443,mapbiomas_collection60_integration_v1,1997,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000013,0.7738589211618258,964,mapbiomas_collection60_integration_v1,1997,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000014,0.7443667443667443,1287,mapbiomas_collection60_integration_v1,1997,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000015,0.6674364896073903,866,mapbiomas_collection60_integration_v1,1997,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000016,0.6056782334384858,317,mapbiomas_collection60_integration_v1,1997,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000017,0.738359201773836,451,mapbiomas_collection60_integration_v1,1997,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000018,0.8653846153846154,312,mapbiomas_collection60_integration_v1,1997,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000019,0.8794788273615635,614,mapbiomas_collection60_integration_v1,1997,34,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001a,0.7361299052774019,739,mapbiomas_collection60_integration_v1,1997,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001b,0.6337078651685393,446,mapbiomas_collection60_integration_v1,1997,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001c,0.6713917525773195,776,mapbiomas_collection60_integration_v1,1997,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001d,0.7581521739130435,736,mapbiomas_collection60_integration_v1,1997,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001e,0.6629732225300092,1083,mapbiomas_collection60_integration_v1,1997,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001f,0.7233009708737864,412,mapbiomas_collection60_integration_v1,1997,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000020,0.6635338345864662,532,mapbiomas_collection60_integration_v1,1997,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000021,0.7173202614379085,1224,mapbiomas_collection60_integration_v1,1997,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000022,0.63125,320,mapbiomas_collection60_integration_v1,1997,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000023,0.6648501362397821,367,mapbiomas_collection60_integration_v1,1997,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000024,0.6326530612244898,343,mapbiomas_collection60_integration_v1,1997,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000025,0.7108167770419426,453,mapbiomas_collection60_integration_v1,1997,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000000,0.6471631205673759,564,mapbiomas_collection60_integration_v1,1998,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000001,0.6614060258249641,697,mapbiomas_collection60_integration_v1,1998,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000002,0.7578520770010132,987,mapbiomas_collection60_integration_v1,1998,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000003,0.6816720257234726,933,mapbiomas_collection60_integration_v1,1998,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000004,0.7226775956284153,732,mapbiomas_collection60_integration_v1,1998,30,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000005,0.7326732673267327,303,mapbiomas_collection60_integration_v1,1998,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000006,0.6060606060606061,363,mapbiomas_collection60_integration_v1,1998,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000007,0.7917981072555205,317,mapbiomas_collection60_integration_v1,1998,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000008,0.8801261829652997,634,mapbiomas_collection60_integration_v1,1998,35,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000009,0.8431372549019608,204,mapbiomas_collection60_integration_v1,1998,37,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000a,0.8741935483870967,310,mapbiomas_collection60_integration_v1,1998,33,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000b,0.7736220472440944,508,mapbiomas_collection60_integration_v1,1998,38,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000c,0.8710359408033826,473,mapbiomas_collection60_integration_v1,1998,36,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000d,0.8368200836820083,239,mapbiomas_collection60_integration_v1,1998,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000e,0.7911764705882353,340,mapbiomas_collection60_integration_v1,1998,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000f,0.9022556390977443,266,mapbiomas_collection60_integration_v1,1998,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000010,0.8571428571428571,119,mapbiomas_collection60_integration_v1,1998,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000011,0.7394736842105263,380,mapbiomas_collection60_integration_v1,1998,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000012,0.6704288939051919,443,mapbiomas_collection60_integration_v1,1998,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000013,0.774896265560166,964,mapbiomas_collection60_integration_v1,1998,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000014,0.7385214007782102,1285,mapbiomas_collection60_integration_v1,1998,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000015,0.6662817551963048,866,mapbiomas_collection60_integration_v1,1998,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000016,0.6134185303514377,313,mapbiomas_collection60_integration_v1,1998,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000017,0.74,450,mapbiomas_collection60_integration_v1,1998,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000018,0.8621794871794872,312,mapbiomas_collection60_integration_v1,1998,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000019,0.8819672131147541,610,mapbiomas_collection60_integration_v1,1998,34,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001a,0.7299864314789688,737,mapbiomas_collection60_integration_v1,1998,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001b,0.6314606741573033,446,mapbiomas_collection60_integration_v1,1998,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001c,0.6735751295336787,772,mapbiomas_collection60_integration_v1,1998,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001d,0.7615803814713896,734,mapbiomas_collection60_integration_v1,1998,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001e,0.6617100371747212,1076,mapbiomas_collection60_integration_v1,1998,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001f,0.7233009708737864,412,mapbiomas_collection60_integration_v1,1998,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000020,0.6654135338345865,532,mapbiomas_collection60_integration_v1,1998,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000021,0.7172131147540983,1220,mapbiomas_collection60_integration_v1,1998,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000022,0.6332288401253918,319,mapbiomas_collection60_integration_v1,1998,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
