system:index,area,class_id,territory,year,.geo
0_18_7,135.3200675177004,1214,19,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_8,2.6986812315673805,2223,19,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_9,30.224873907348684,2224,19,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_10,10.717091360290533,2234,19,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_11,3.0916497651977544,13123,19,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_12,19.571553117797826,13124,19,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_13,25.320179046386713,13134,19,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_14,6.0517095521850806,23234,19,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_15,11.416874317504897,141234,19,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_0,173.83571018487626,211,20,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_1,8.842452317749029,212,20,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_2,63.71810911669937,213,20,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_3,464.10876900140414,214,20,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_4,5.018183253234869,1212,20,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_5,32.916551739014025,1213,20,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_6,152.44197897479253,1214,20,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_7,0.34643973925781246,2223,20,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_8,14.276392472534173,2224,20,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_9,61.59648935742234,2234,20,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_10,0.7639898135375971,13123,20,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_11,15.424424833251978,13124,20,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_12,86.99318596081567,13134,20,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_13,6.45779210266114,23234,20,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_14,20.453362041138515,141234,20,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_0,823.8683082061159,211,21,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_1,344.13090974762065,212,21,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_2,1213.3597733204242,213,21,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_3,1534.7522771538052,214,21,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_4,157.01070019268823,1212,21,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_5,558.4926393358197,1213,21,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_6,466.5882104692391,1214,21,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_7,181.30516311822495,2223,21,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_8,325.35301151770017,2224,21,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_9,733.109942465209,2234,21,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_10,327.79328517169677,13123,21,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
